filename,cluster,x,y
Eric B. Jones_2020_K-spin Hamiltonian for quantum-resolvable Markov d_intro.txt,4,-1.2376896,2.6981199
Eric Chitambar_2025_Structure Theorem for Quantum Replacer Codes_intro.txt,30,-0.4640973,9.190031
Eric Dennis_1999_Toward fault-tolerant quantum computation without _intro.txt,-1,1.4383286,7.0825753
Eric M. Kessler_2013_Quantum Error Correction for Metrology_intro.txt,20,0.85396665,4.8191037
"Eric Mintun_2015_Bulk-Boundary Duality, Gauge Invariance, and Quant_intro.txt",-1,4.2732596,4.6013136
Eric Schneider_2013_Imperfect Construction of Microclusters_intro.txt,24,-2.5183244,5.7964997
Eric T. Holland_2019_Optimal Control for the Quantum Simulation of Nucl_intro.txt,-1,0.5038071,4.8732967
Erik J. Gustafson_2023_Quantum mean estimation for lattice field theory_intro.txt,14,-0.83891606,4.6501102
Erik Verlinde_2012_Black Hole Entanglement and Quantum Error Correcti_intro.txt,6,4.40637,4.1056223
Erika Andersson_2012_Optimal minimum-cost quantum measurements for impe_intro.txt,24,-2.6299005,5.7163444
Ethan R. Hansen_2024_Resource Estimation of Quantum Multiplication Algo_intro.txt,14,-0.021421762,3.2639682
Etienne Granet_2025_AppQSim- Application-oriented benchmarks for Hamil_intro.txt,14,-0.41575247,3.7272952
Eva Borbely_2007_Grover search algorithm_intro.txt,14,-0.05530764,2.7842016
Evan McKinney_2025_Two-Qubit Gate Synthesis via Linear Programming fo_intro.txt,14,0.20292899,3.366962
Evan Sutcliffe_2025_Distributed quantum error correction based on hype_intro.txt,29,0.39932367,6.8994193
Evandro Chagas Ribeiro da Rosa_2020_Classical and Quantum Data Interaction in Programm_intro.txt,14,0.34680447,2.8759224
Evgenii Egorov_2023_The END- An Equivariant Neural Decoder for Quantum_intro.txt,18,2.247454,9.40035
Eyob A. Sete_2017_Charge and flux insensitive tunable superconductin_intro.txt,21,1.5705649,5.7788672
F. E. Camino_2006_Transport in the Laughlin quasiparticle interferom_intro.txt,-1,2.1724508,4.3385224
F. Ghaboussi_1996_On Quantum Cohomology_intro.txt,0,5.3576922,3.4845283
F. Impens_2021_Time scaling and quantum speed limit in non-Hermit_intro.txt,20,1.6868312,4.778533
F. Jelezko_2005_Quantum information processing in diamond_intro.txt,20,1.0444545,4.843184
F. Reiter_2017_Autonomous Quantum Error Correction and Applicatio_intro.txt,22,0.26573467,5.4844995
F. V. Mendes_2013_On the role of the basis of measurement in quantum_intro.txt,13,1.8763831,2.5334492
F. Venn_2020_Error-correction and noise-decoherence thresholds _intro.txt,17,1.5992283,8.67268
Faisal Shah Khan_2019_Nash embedding- a road map to realizing quantum ha_intro.txt,14,0.49400052,3.6500628
Fang-Yu Hong_2012_The essence of microphysical entities_intro.txt,12,3.6345956,3.4197724
Farhan Saif_2000_Quantum Recurrences- Probe to study Quantum Chaos_intro.txt,-1,3.8513312,3.920205
Farhan Saif_2006_Quantum Recurrences in Periodically Driven Systems_intro.txt,-1,3.840993,3.727388
Farshad Amani_2024_Quantum Optimization for Energy Management- A Cohe_intro.txt,14,-1.1262015,3.493758
Fay Dowker_2011_Useless Qubits in _Relativistic Quantum Informatio_intro.txt,-1,3.0818958,3.5634973
"Federico M. Spedalieri_2008_Latency in local, two-dimensional, fault-tolerant _intro.txt",29,0.43301752,7.0931106
Fei Shi_2024_Exploring quantum weight enumerators from the $n$-_intro.txt,-1,-0.93916506,8.8154125
Felipe G. Lacerda_2014_Classical leakage resilience from fault-tolerant q_intro.txt,29,0.34384823,6.388559
Felipe Giraldo Mejia_2022_State-selective EIT for quantum error correction i_intro.txt,-1,0.6312792,5.25621
Felipe H. da Jornada_2025_A comprehensive framework to simulate real-time ch_intro.txt,-1,-0.49356335,4.7283335
Felix Tennie_2024_Quantum Computing for nonlinear differential equat_intro.txt,14,-1.0973362,3.5342417
Feng Bao_2021_Fluxonium- an alternative qubit platform for high-_intro.txt,-1,1.123612,5.806891
Feng Lu_2006_Quantum Error Correction of Time-Correlated Errors_intro.txt,27,-0.82965595,6.9210987
Fengyou Sun_2019_Topics in Quantum Networking_intro.txt,-1,0.47832775,2.5368507
Ferdinand Helmer_2007_Two-dimensional cavity grid for scalable quantum c_intro.txt,2,3.3234444,4.8153872
Fereshte Shahbeigi_2018_Quantumness of quantum channels_intro.txt,-1,2.6008272,2.8443387
Fern H. E. Watson_2014_A fast fault-tolerant decoder for qubit and qudit _intro.txt,17,1.4769268,8.92729
Fernando C. Lombardo_2006_Geometric phases in open systems- an exact model t_intro.txt,9,2.4936767,4.6443586
Fernando G. S. L. Brandao_2017_Quantum Error Correcting Codes in Eigenstates of T_intro.txt,30,-0.48924556,9.119154
Fernando Haas_2005_Quantum Magnetohydrodynamics_intro.txt,-1,3.9190042,4.1607814
Fernando Pastawski_2015_Holographic quantum error-correcting codes- Toy mo_intro.txt,6,4.82214,4.588136
Fernando Pastawski_2016_Towards holography via quantum source-channel code_intro.txt,6,4.794896,4.622745
Finn Eckstein_2024_Robust teleportation of a surface code and cascade_intro.txt,13,1.9360137,2.689344
Florian Dreier_2025_Connectivity-aware Synthesis of Quantum Algorithms_intro.txt,14,-0.16563748,3.578092
Florian Ginzel_2024_Scalable Parity Architecture With a Shuttling-Base_intro.txt,14,-0.71284664,3.6405737
Florin Pop_2011_Intelligent strategies for DAG scheduling optimiza_intro.txt,3,2.9057024,7.9677587
Floris R. Braakman_2013_Long-range coherent coupling in a quantum dot arra_intro.txt,20,1.6988422,4.6694093
Francesco Battistel_2021_A hardware-efficient leakage-reduction scheme for _intro.txt,-1,1.0858185,6.2916317
Francesco Battistel_2023_Real-Time Decoding for Fault-Tolerant Quantum Comp_intro.txt,29,0.23809543,6.464166
Francesco Buscemi_2007_Entanglement measures and approximate quantum erro_intro.txt,25,-1.8386395,8.077081
Francesco D'Andrea_2007_Quantum Groups and Twisted Spectral Triples_intro.txt,0,5.8476667,3.2681415
Francesco Petiziol_2021_Counteracting dephasing in Molecular Nanomagnets b_intro.txt,14,-1.3222388,4.3022823
Francesco Tacchino_2019_Quantum implementation of an artificial feed-forwa_intro.txt,4,-1.6704825,2.55392
Francesco Turro_2023_Quantum Imaginary Time Propagation algorithm for p_intro.txt,14,-0.48072287,3.92248
Francisco J. R. Ruiz_2024_Quantum Circuit Optimization with AlphaTensor_intro.txt,4,-1.2751895,2.6726644
Francois Amet_2015_Supercurrent in the quantum Hall regime_intro.txt,9,2.316628,5.1499314
Frank Gaitan_2004_Controlling qubit transitions during non-adiabatic_intro.txt,29,0.49244153,6.243579
Franz G. Fuchs_2019_Quantum Poker A game for quantum computers suitabl_intro.txt,-1,0.16170175,4.61305
Frédéric Leroux_2018_Non-Abelian adiabatic geometric transformations in_intro.txt,9,2.4219623,4.7684364
Friederike Butt_2023_Fault-Tolerant Code Switching Protocols for Near-T_intro.txt,29,0.22442198,7.1539955
Friedrich Wagner_2023_Enhancing Quantum Algorithms for Quadratic Unconst_intro.txt,3,2.820797,7.9865584
Friedrich Wagner_2024_Quantum Subroutines in Branch-Price-and-Cut for Ve_intro.txt,14,-0.6235233,3.072737
Fumiaki Matsuoka_2014_Entanglement Generation by Communication using Pha_intro.txt,-1,1.2306613,4.5865245
Fumiko Yamaguchi_2005_Quantum error correction via robust probe modes_intro.txt,30,-0.43390527,8.060362
G. A. Paz-Silva_2010_Fault tolerant Quantum Information Processing with_intro.txt,29,0.4795704,6.610283
G. A. Paz-Silva_2012_Optimally combining dynamical decoupling and quant_intro.txt,-1,-0.11466832,7.311393
G. Chiribella_2008_Transforming quantum operations- quantum supermaps_intro.txt,16,2.6206813,2.3674805
G. De Chiara_2003_Entanglement production by quantum error correctio_intro.txt,-1,-1.4269291,7.816695
G. F. Vincent-Smith_2000_The Ito Formula for Essentially Self-Adjoint Quant_intro.txt,11,2.8379502,3.900651
G. G. Amosov_2003_Quantum probability measures and tomographic proba_intro.txt,12,3.7227707,2.7003012
G. G. Amosov_2019_Non-commutative graphs in the Fock space over one-_intro.txt,0,5.244531,2.6335313
G. G. Amosov_2021_Non-commutative graphs based on finite-infinite sy_intro.txt,0,5.256517,2.6481233
G. Romero_2016_Quantum simulations with circuit quantum electrody_intro.txt,10,2.0803597,5.574186
G. S. Vasilev_2009_Optimum pulse shapes for stimulated Raman adiabati_intro.txt,14,-0.4905616,3.4711802
G. Vidal_2000_Storage of quantum dynamics on quantum states- a q_intro.txt,5,1.5901177,1.1261145
Gabriel T. Landi_2019_Thermodynamic analysis of quantum error correcting_intro.txt,-1,-1.0061295,8.082734
Gabriele Agliardi_2024_Quantum data encoding as a distinct abstraction la_intro.txt,14,-0.71127874,3.7373748
Gabriele Cenedese_2022_Correcting Coherent Errors by Random Operation on _intro.txt,24,-0.9094918,6.0916324
Gabriele De Chiara_2017_Genuine quantum correlations in quantum many-body _intro.txt,15,2.8154337,3.6086984
Gabrielle Denhez_2012_Quantum error correction benchmarks for continuous_intro.txt,-1,-1.1592046,7.237066
Gaetano Lambiase_1996_Quantum Groups and Quantum Field Theory in Rindler_intro.txt,6,4.453444,4.0997324
Gang Wang_2024_An RNN-policy gradient approach for quantum archit_intro.txt,4,-1.4255844,2.5245953
Gao Ting_2004_Probabilistically Cloning and Quantum Computation_intro.txt,13,1.5406119,2.4997225
Garima Rajpoot_2023_Quantum error correction beyond the toric code- dy_intro.txt,19,1.9861042,8.764479
"Garnet Kin-Lic Chan_2024_Quantum chemistry, classical heuristics, and quant_intro.txt",16,3.4038994,2.7495525
Gary J Mooney_2024_A Fast and Adaptable Algorithm for Optimal Multi-Q_intro.txt,14,0.030390754,3.7667308
Gary Wolfowicz_2015_$^{29}$Si nuclear spins as a resource for donor sp_intro.txt,20,1.2380551,5.162581
Gaurav M. Vaidya_2024_Quantum Synchronization and Dissipative Quantum Se_intro.txt,-1,3.1325176,3.6685724
Gaurav Saxena_2024_Error Mitigation by Restricted Evolution_intro.txt,24,-2.488272,5.501778
Gayane Vardoyan_2021_On the Quantum Performance Evaluation of Two Distr_intro.txt,14,0.6479626,3.109544
Gábor Balló_2009_Robustness of channel-adapted quantum error correc_intro.txt,31,-1.3123293,8.270142
Gefen Baranes_2025_Leveraging Atom Loss Errors in Fault Tolerant Quan_intro.txt,-1,2.423763,8.4586935
Gejza Jenča_2023_Quantum Suplattices_intro.txt,0,5.754854,3.2601757
Gengyuan Hu_2025_Efficient and Universal Neural-Network Decoder for_intro.txt,18,2.4825978,9.350055
George Gesek_2023_A Uniform Quantum Computing Model Based on Virtual_intro.txt,2,3.9008968,5.1960545
George Watkins_2023_A High Performance Compiler for Very Large Scale S_intro.txt,-1,1.1847035,7.298626
Gerald Gilbert_2005_A Theory of Physical Quantum Computation- The Quan_intro.txt,29,0.23696691,6.522838
Gerald Gilbert_2005_Comment on _Operator Quantum Error Correction__intro.txt,25,-1.8803817,7.733041
"Gerald Gilbert_2005_Quantum Computer Condition- Stability, Classical C_intro.txt",29,0.13507484,6.390594
Gerardo Cardona_2019_Continuous-time Quantum Error Correction with Nois_intro.txt,27,-0.9866566,7.333096
German Luna_2013_A Combinatorial Approach to Quantum Error Correcti_intro.txt,30,0.053441178,9.016317
Geza Toth_2007_QUBIT4MATLAB V3.0- A program package for quantum i_intro.txt,14,0.24531315,2.939215
Giacomo Mauro D'Ariano_2011_Physics as Quantum Information Processing- Quantum_intro.txt,14,1.3645711,3.5160167
Giacomo Torlai_2019_Integrating Neural Networks with a Quantum Simulat_intro.txt,14,-1.2186869,3.5258195
Gian Giacomo Guerreschi_2019_Scheduler of quantum circuits based on dynamical p_intro.txt,14,-0.20246677,3.3012474
Gil Kalai_2005_Thoughts on Noise and Quantum Computation_intro.txt,-1,-0.6587374,6.122407
Gil Kalai_2008_Detrimental Decoherence_intro.txt,-1,-1.6244234,7.992823
Gil Kalai_2009_Quantum Computers- Noise Propagation and Adversari_intro.txt,-1,-0.7022603,6.3870974
Gil Kalai_2016_The Quantum Computer Puzzle (Expanded Version)_intro.txt,14,0.80367255,3.8793035
Gil Tabak_2015_Trapped Modes in Linear Quantum Stochastic Network_intro.txt,20,1.5738434,4.0818563
Gilles Barthe_2019_Relational Proofs for Quantum Programs_intro.txt,7,1.1930032,2.5898113
Gilles Brassard_1996_New Trends in Quantum Computing_intro.txt,5,1.5222651,1.1388098
Giovanni de Felice_2020_DisCoPy- Monoidal Categories in Python_intro.txt,-1,2.660291,8.675558
Giulia Meuli_2019_Reversible Pebbling Game for Quantum Memory Manage_intro.txt,14,0.13882364,3.398105
Giuliano Benenti_2007_A bird's eye view of quantum computers_intro.txt,14,0.9529647,3.4511662
Giuliano Benenti_2022_Quantum computation of complex systems_intro.txt,-1,0.9842437,3.9198818
"Giulio Chiribella_2023_Extreme quantum states and processes, and extreme _intro.txt",-1,3.0768342,7.4290433
"Giuseppe Castagnoli_2000_Parallel Quantum Computation, the Library of Babel_intro.txt",14,0.7138847,3.4349525
Giuseppe Corrente_2021_Translation of Quantum Circuits into Quantum Turin_intro.txt,14,0.49077556,3.607172
Go Tajimi_2011_Dynamical Gaussian state transfer with quantum err_intro.txt,24,-2.2468555,5.428612
Gokul Subramanian Ravi_2021_VAQEM- A Variational Approach to Quantum Error Mit_intro.txt,24,-1.4529073,5.4394574
Gonzalo Camacho_2025_Critical Scaling of the Quantum Wasserstein Distan_intro.txt,11,2.6231275,4.051568
"Gopal Sarma_2012_Gauge subsystems, separability, and robustness in _intro.txt",-1,1.9138831,3.8059814
Graeme Smith_2008_Quantum Communication With Zero-Capacity Channels_intro.txt,16,2.6422172,2.3295407
Greg A. Smith_2006_Efficient Quantum State Estimation by Continuous W_intro.txt,-1,-0.8578928,2.562906
Gregg Jaeger_2007_Fractal states in quantum information processing_intro.txt,-1,3.1553211,3.144921
Gregor Tanner_2005_From quantum graphs to quantum random walks_intro.txt,1,0.5218425,1.6005422
Gregory A. L. White_2019_Performance optimization for drift-robust fidelity_intro.txt,24,-2.241922,5.657154
Gregory M. Crosswhite_2010_Automated searching for quantum subsystem codes_intro.txt,26,0.17372407,7.7543974
Gregory R. Steinbrecher_2018_Quantum optical neural networks_intro.txt,4,-1.6528423,2.5427823
Grigori G. Amosov_2008_The decreasing property of relative entropy and th_intro.txt,16,2.7045128,2.419144
Guang Ping He_2006_Secure quantum string seal exists_intro.txt,5,1.77531,1.095045
Guanru Feng_2023_Quantum computing- principles and applications_intro.txt,14,0.6726782,3.6241713
Guglielmo Mazzola_2017_Quantum Monte Carlo tunneling from quantum chemist_intro.txt,-1,-0.8502009,2.5870397
Guglielmo Mazzola_2019_Non-unitary operations for ground-state calculatio_intro.txt,14,-0.8579026,4.28349
Guido Burkard_1999_Physical Optimization of Quantum Error Correction _intro.txt,-1,-0.15172562,7.4276624
Guihua Zeng_2000_Quantum authentication protocol_intro.txt,5,1.5309725,1.0774884
Guillaume Dauphinais_2016_Fault-Tolerant Quantum Error Correction for non-Ab_intro.txt,-1,2.7682183,7.5519485
Guillaume Dauphinais_2018_Quantum Error Correction with the Semion Code_intro.txt,-1,0.5011053,8.831287
Guillaume Dauphinais_2023_Stabilizer Formalism for Operator Algebra Quantum _intro.txt,30,-0.48047024,9.172733
Guillaume Duclos-Cianci_2010_A renormalization group decoding algorithm for top_intro.txt,19,2.3321362,9.116819
Guillaume Duclos-Cianci_2012_A State Distillation Protocol to Implement Arbitra_intro.txt,8,2.4610913,7.025411
Guillaume Duclos-Cianci_2013_Kitaev's Z_d-Codes Threshold Estimates_intro.txt,30,-0.023879025,9.433112
Guillaume Duclos-Cianci_2014_Reducing the quantum computing overhead with compl_intro.txt,8,2.2364817,7.2496004
Guillaume Verdon_2019_Quantum Graph Neural Networks_intro.txt,4,-1.9758093,2.66816
Gunnar Bjork_2008_Channel and carrier adapted quantum error correcti_intro.txt,-1,0.4680508,9.492853
Gunnar Bjork_2008_On the efficiency of nondegenerate quantum error c_intro.txt,30,-0.9165732,8.3799715
Guoding Liu_2025_Approximate Quantum Error Correction with 1D Log-D_intro.txt,30,-0.634728,8.818669
Guofeng Zhang_2022_Linear quantum systems- a tutorial_intro.txt,4,-1.0000682,2.2563596
Guoming Wang_2022_State Preparation Boosters for Early Fault-Toleran_intro.txt,14,-1.2774432,4.597068
Guoming Wang_2023_Efficient ground-state energy estimation and certi_intro.txt,14,-1.0573239,4.6263175
Gurinder Singh_2025_Benchmarking MedMNIST dataset on real quantum hard_intro.txt,4,-2.000599,2.7950943
Gushu Li_2021_Paulihedral- A Generalized Block-Wise Compiler Opt_intro.txt,14,0.206801,3.1873703
"Gustav W. Delius_1996_Quantum Lie algebras; their existence, uniqueness _intro.txt",0,5.850312,3.3750644
Gustavo Amilcar Saldaña Moncada_2020_Functoriality of Quantum Principal Bundles and Qua_intro.txt,0,5.706701,3.501592
György P. Gehér_2023_Error-corrected Hadamard gate simulated at the cir_intro.txt,-1,0.95662105,7.119896
"György P. Gehér_2024_To reset, or not to reset -- that is the question_intro.txt",25,-1.4554156,7.4194293
Gyungmin Cho_2023_Machine learning on quantum experimental data towa_intro.txt,-1,2.959863,3.9154048
H. -J. Briegel_1999_Quantum computing with neutral atoms_intro.txt,20,1.2022529,4.976864
H. Barnum_2000_Reversing quantum dynamics with near-optimal quant_intro.txt,-1,3.000334,3.1127107
H. Bechmann-Pasquinucci_2005_Eavesdropping without quantum memory_intro.txt,5,1.6703107,1.2500731
H. Bechmann-Pasquinucci_2005_Quantum key distribution with trusted quantum rela_intro.txt,5,1.6695207,1.3144802
H. Bombin_2006_Topological Quantum Error Correction with Optimal _intro.txt,17,1.727763,8.6409025
H. Bombin_2007_Optimal Resources for Topological 2D Stabilizer Co_intro.txt,19,2.0129168,8.793246
H. Bombin_2007_Quantum Measurements and Gates by Code Deformation_intro.txt,17,1.5341424,8.2052555
H. Bombin_2013_An Introduction to Topological Quantum Codes_intro.txt,-1,0.5929737,8.846133
H. Bombin_2014_Dimensional Jump in Quantum Error Correction_intro.txt,19,2.4360704,9.113726
